Date,Value,Currency
2018-10-29,35375.95,TRY
2018-10-28,35795.51,TRY
2018-10-26,35845.51,TRY
2018-10-25,36358.71,TRY
2018-10-24,36779.16,TRY
2018-10-23,37319.61,TRY
2018-10-22,36554.19,TRY
2018-10-21,36692.86,TRY
2018-10-19,35933.12,TRY
2018-10-18,36358.71,TRY
2018-10-17,36282.40,TRY
2018-10-16,37444.74,TRY
2018-10-15,38027.63,TRY
2018-10-14,38939.74,TRY
2018-10-12,36459.63,TRY
2018-10-11,36984.25,TRY
2018-10-10,37765.84,TRY
2018-10-09,40165.79,TRY
2018-10-08,40515.89,TRY
2018-10-07,41092.67,TRY
2018-10-05,40411.18,TRY
2018-10-04,40963.58,TRY
2018-10-03,39814.34,TRY
2018-10-02,38881.95,TRY
2018-10-01,38807.84,TRY
2018-11-30,20763.86,TRY
2018-11-29,22399.14,TRY
2018-11-28,22391.49,TRY
2018-11-27,20018.47,TRY
2018-11-26,20043.41,TRY
2018-11-25,20920.95,TRY
2018-11-24,19364.47,TRY
2018-11-23,23036.96,TRY
2018-11-22,23000.09,TRY
2018-11-21,24690.37,TRY
2018-11-20,23608.89,TRY
2018-11-19,25662.02,TRY
2018-11-18,29455.25,TRY
2018-11-16,30133.52,TRY
2018-11-15,30830.34,TRY
2018-11-14,31482.76,TRY
2018-11-13,34631.65,TRY
2018-11-12,34782.29,TRY
2018-11-11,34618.99,TRY
2018-11-09,34758.22,TRY
2018-11-08,34603.87,TRY
2018-11-07,35040.52,TRY
2018-11-06,34546.10,TRY
2018-11-05,35038.71,TRY
2018-11-04,34777.56,TRY
2018-11-02,35415.38,TRY
2018-11-01,35566.88,TRY
2018-12-31,19753.86,TRY
2018-12-30,20205.34,TRY
2018-12-29,19743.45,TRY
2018-12-28,20922.45,TRY
2018-12-27,19248.72,TRY
2018-12-26,20324.23,TRY
2018-12-25,20265.90,TRY
2018-12-24,21677.51,TRY
2018-12-23,20923.23,TRY
2018-12-22,20528.96,TRY
2018-12-21,20563.28,TRY
2018-12-20,21891.32,TRY
2018-12-19,19910.75,TRY
2018-12-18,19973.98,TRY
